"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","__SMA #1","__SMA #2","__SMA #3","__Stop Loss %","__OverBought","__OverSold","__Volume MA","__Num dev","__Source","comment"
60229.25,200.76,60229.25,200.76,0,0,127543.2,425.14,127543.2,425.14,0,0,67313.95,224.38,67313.95,224.38,0,0,63668,68.48,16249.35,17.77,465924.2,1553.08,0.072,0.163,1.895,1.895,"N/A",37,37,0,0,0,0,0,0,191,191,0,0,0,0,37,37,0,126,126,0,19.37,19.37,"N/A",315.34,1.04,315.34,1.04,"N/A",3447.11,11.47,3447.11,11.47,"N/A",534.24,1.8,534.24,1.8,"N/A",6.452,6.452,"N/A",12114,39.15,12114,39.15,"N/A",4419.4,14.42,4419.4,14.42,"N/A",12,12,0,30,30,0,10,10,0,0,0,0,34,82,250,0.01,57,30,4,1.4,"close","All parameters are changed randomly"
74115.8,247.05,74115.8,247.05,0,0,145107.45,483.69,145107.45,483.69,0,0,70991.65,236.64,70991.65,236.64,0,0,83417,76.91,14588.6,33.22,483789.6,1612.63,0.065,0.173,2.044,2.044,"N/A",36,36,0,-828.9,-0.8,0,0,0,68,68,0,1,1,0,32,32,0,32,32,0,47.06,47.06,"N/A",1089.94,3.58,1089.94,3.58,"N/A",4534.61,14.98,4534.61,14.98,"N/A",2218.49,7.37,2218.49,7.37,"N/A",2.044,2.044,"N/A",25532.65,82.99,25532.65,82.99,"N/A",5167.5,17.14,5167.5,17.14,"N/A",48,48,0,75,75,0,28,28,0,0,0,0,46,82,310,0.08,134,35,8,1.7,"close","All parameters are changed randomly"
69250.6,230.84,69250.6,230.84,0,0,112737.95,375.79,112737.95,375.79,0,0,43487.35,144.96,43487.35,144.96,0,0,70595.4,70.18,7498.6,17.1,501474,1671.58,0.092,0.237,2.592,2.592,"N/A",35,35,0,82.2,0.08,0,0,0,107,107,0,1,1,0,39,39,0,37,37,0,36.45,36.45,"N/A",647.2,2.14,647.2,2.14,"N/A",2890.72,9.52,2890.72,9.52,"N/A",1175.33,3.85,1175.33,3.85,"N/A",2.459,2.459,"N/A",12114,39.15,12114,39.15,"N/A",2801.1,8.32,2801.1,8.32,"N/A",24,24,0,50,50,0,17,17,0,0,0,0,14,90,340,0.08,57,20,16,3.7,"close","All parameters are changed randomly"
86563.35,288.54,86563.35,288.54,0,0,156018.8,520.06,156018.8,520.06,0,0,69455.45,231.52,69455.45,231.52,0,0,97994.45,79.94,18498.8,44.75,501258,1670.86,0.068,0.21,2.246,2.246,"N/A",36,36,0,0,0,0,0,0,83,83,0,0,0,0,39,39,0,39,39,0,46.99,46.99,"N/A",1042.93,3.51,1042.93,3.51,"N/A",4000.48,13.31,4000.48,13.31,"N/A",1780.91,5.85,1780.91,5.85,"N/A",2.246,2.246,"N/A",37214.1,121.85,37214.1,121.85,"N/A",4895.35,15.97,4895.35,15.97,"N/A",43,43,0,64,64,0,27,27,0,0,0,0,26,66,400,0.07,112,15,13,1.7,"close","All parameters are changed randomly"
77900.85,259.67,77900.85,259.67,0,0,141957.25,473.19,141957.25,473.19,0,0,64056.4,213.52,64056.4,213.52,0,0,80038.55,72.74,14862.1,21.96,537041.6,1790.14,0.078,0.203,2.216,2.216,"N/A",35,35,0,346,0.32,0,0,0,107,107,0,1,1,0,53,53,0,45,45,0,49.53,49.53,"N/A",728.05,2.49,728.05,2.49,"N/A",2678.44,9.02,2678.44,9.02,"N/A",1423.48,4.7,1423.48,4.7,"N/A",1.882,1.882,"N/A",24788.4,91.7,24788.4,91.7,"N/A",2968.3,8.6,2968.3,8.6,"N/A",22,22,0,26,26,0,21,21,0,0,0,0,42,98,280,0.07,140,35,9,0.5,"close","All parameters are changed randomly"
118385.4,394.62,118385.4,394.62,0,0,194877.1,649.59,194877.1,649.59,0,0,76491.7,254.97,76491.7,254.97,0,0,130432.45,83.24,15139.95,24.02,448318.8,1494.4,0.094,0.277,2.548,2.548,"N/A",37,37,0,993,0.67,0,0,0,96,96,0,1,1,0,47,47,0,46,46,0,48.96,48.96,"N/A",1233.18,4.06,1233.18,4.06,"N/A",4146.32,13.71,4146.32,13.71,"N/A",1662.86,5.55,1662.86,5.55,"N/A",2.493,2.493,"N/A",33871.2,113.37,33871.2,113.37,"N/A",6024.8,24.85,6024.8,24.85,"N/A",43,43,0,63,63,0,26,26,0,0,0,0,10,74,340,0.05,35,25,10,1.9,"close","All parameters are changed randomly"
104569.6,348.57,104569.6,348.57,0,0,176848.8,589.5,176848.8,589.5,0,0,72279.2,240.93,72279.2,240.93,0,0,108950.2,79.96,13187.05,19.7,448318.8,1494.4,0.094,0.297,2.447,2.447,"N/A",37,37,0,53,0.04,0,0,0,125,125,0,1,1,0,51,51,0,71,71,0,40.8,40.8,"N/A",836.56,2.88,836.56,2.88,"N/A",3467.62,11.77,3467.62,11.77,"N/A",1018.02,3.39,1018.02,3.39,"N/A",3.406,3.406,"N/A",27838.2,102.98,27838.2,102.98,"N/A",3571.4,14.73,3571.4,14.73,"N/A",29,29,0,45,45,0,19,19,0,0,0,0,10,98,190,0.03,35,35,6,1.6,"close","All parameters are changed randomly"
78996.8,263.32,78996.8,263.32,0,0,158135.6,527.12,158135.6,527.12,0,0,79138.8,263.8,79138.8,263.8,0,0,82995.55,74.95,15729,22.13,501474,1671.58,0.08,0.16,1.998,1.998,"N/A",36,36,0,693.5,0.64,0,0,0,111,111,0,1,1,0,61,61,0,43,43,0,54.95,54.95,"N/A",711.68,2.39,711.68,2.39,"N/A",2592.39,8.7,2592.39,8.7,"N/A",1840.44,6.17,1840.44,6.17,"N/A",1.409,1.409,"N/A",14776.2,54.66,14776.2,54.66,"N/A",3132.9,11.47,3132.9,11.47,"N/A",28,28,0,36,36,0,23,23,0,0,0,0,14,98,130,0.09,123,60,15,1.2,"close","All parameters are changed randomly"
47956,159.85,47956,159.85,0,0,127116.1,423.72,127116.1,423.72,0,0,79160.1,263.87,79160.1,263.87,0,0,48239.2,61.66,17838.65,29.71,501258,1670.86,0.054,0.087,1.606,1.606,"N/A",37,37,0,-828.9,-1.06,0,0,0,110,110,0,1,1,0,64,64,0,36,36,0,58.18,58.18,"N/A",435.96,1.46,435.96,1.46,"N/A",1986.19,6.64,1986.19,6.64,"N/A",2198.89,7.33,2198.89,7.33,"N/A",0.903,0.903,"N/A",10219.6,31.69,10219.6,31.69,"N/A",3699.15,12.38,3699.15,12.38,"N/A",24,24,0,25,25,0,27,27,0,0,0,0,42,82,100,0.1,68,50,12,0.5,"close","All parameters are changed randomly"
4375.3,14.58,4375.3,14.58,0,0,41033.2,136.78,41033.2,136.78,0,0,36657.9,122.19,36657.9,122.19,0,0,15391.2,37.87,11987.85,33.06,483789.6,1612.63,-0.032,-0.055,1.119,1.119,"N/A",35,35,0,0,0,0,0,0,69,69,0,0,0,0,18,18,0,41,41,0,26.09,26.09,"N/A",63.41,0.17,63.41,0.17,"N/A",2279.62,7.44,2279.62,7.44,"N/A",894.1,2.98,894.1,2.98,"N/A",2.55,2.55,"N/A",4920.8,16.32,4920.8,16.32,"N/A",4699.5,15.38,4699.5,15.38,"N/A",20,20,0,34,34,0,18,18,0,0,0,0,50,50,220,0.09,57,20,5,3.7,"close","All parameters are changed randomly"
96580.1,321.93,96580.1,321.93,0,0,155972.8,519.91,155972.8,519.91,0,0,59392.7,197.98,59392.7,197.98,0,0,97320.5,76.44,15476.7,12.88,501258,1670.86,0.098,0.358,2.626,2.626,"N/A",37,37,0,82.2,0.06,0,0,0,170,170,0,1,1,0,42,42,0,123,123,0,24.71,24.71,"N/A",568.12,1.93,568.12,1.93,"N/A",3713.64,12.51,3713.64,12.51,"N/A",482.87,1.6,482.87,1.6,"N/A",7.691,7.691,"N/A",24788.4,91.7,24788.4,91.7,"N/A",4212.8,14.48,4212.8,14.48,"N/A",18,18,0,39,39,0,12,12,0,0,0,0,18,74,190,0.01,112,45,12,1.4,"close","All parameters are changed randomly"
19472.1,64.91,19472.1,64.91,0,0,76744.25,255.81,76744.25,255.81,0,0,57272.15,190.91,57272.15,190.91,0,0,31258.65,57.99,26220.5,61.13,501258,1670.86,0.016,0.029,1.34,1.34,"N/A",35,35,0,-652.6,-1.32,0,0,0,87,87,0,1,1,0,27,27,0,33,33,0,31.03,31.03,"N/A",223.82,0.75,223.82,0.75,"N/A",2842.38,9.34,2842.38,9.34,"N/A",1735.52,5.67,1735.52,5.67,"N/A",1.638,1.638,"N/A",10801.4,33.49,10801.4,33.49,"N/A",5497.8,18.37,5497.8,18.37,"N/A",27,27,0,49,49,0,31,31,0,0,0,0,34,90,250,0.09,57,55,11,3.1,"close","All parameters are changed randomly"
90649.05,302.16,90649.05,302.16,0,0,148046.5,493.49,148046.5,493.49,0,0,57397.45,191.32,57397.45,191.32,0,0,105223.45,81.52,23966.3,30.49,501258,1670.86,0.071,0.217,2.579,2.579,"N/A",35,35,0,-828.9,-0.69,0,0,0,30,30,0,1,1,0,14,14,0,15,15,0,46.67,46.67,"N/A",3021.64,10.24,3021.64,10.24,"N/A",10574.75,35.41,10574.75,35.41,"N/A",3826.5,12.57,3826.5,12.57,"N/A",2.764,2.764,"N/A",27270,100.88,27270,100.88,"N/A",12406.45,40.69,12406.45,40.69,"N/A",171,171,0,238,238,0,119,119,0,0,0,0,38,90,370,0.1,68,30,8,3.1,"close","All parameters are changed randomly"
68394.25,227.98,68394.25,227.98,0,0,149722.1,499.07,149722.1,499.07,0,0,81327.85,271.09,81327.85,271.09,0,0,69873.45,69.96,16410,27.03,519711.9,1732.37,0.071,0.147,1.841,1.841,"N/A",36,36,0,0,0,0,0,0,128,128,0,0,0,0,61,61,0,55,55,0,47.66,47.66,"N/A",534.33,1.74,534.33,1.74,"N/A",2454.46,8.11,2454.46,8.11,"N/A",1478.69,4.94,1478.69,4.94,"N/A",1.66,1.66,"N/A",17626.4,59,17626.4,59,"N/A",3560.55,11.53,3560.55,11.53,"N/A",20,20,0,27,27,0,17,17,0,0,0,0,34,58,220,0.08,35,55,5,0.5,"close","All parameters are changed randomly"
137179.2,457.26,137179.2,457.26,0,0,150911.95,503.04,150911.95,503.04,0,0,13732.75,45.78,13732.75,45.78,0,0,186488.3,87.61,6176.8,18.5,501258,1670.86,0.053,2.055,10.989,10.989,"N/A",34,34,0,39886.8,23.86,0,0,0,22,22,0,1,1,0,5,5,0,17,17,0,22.73,22.73,"N/A",6235.42,21.04,6235.42,21.04,"N/A",30182.39,101.27,30182.39,101.27,"N/A",807.81,2.56,807.81,2.56,"N/A",37.363,37.363,"N/A",117174.2,395.15,117174.2,395.15,"N/A",3058.5,10.14,3058.5,10.14,"N/A",213,213,0,691,691,0,73,73,0,0,0,0,42,100,130,0.01,134,15,14,3.9,"close","All parameters are changed randomly"
49403,164.68,49403,164.68,0,0,109838,366.13,109838,366.13,0,0,60435,201.45,60435,201.45,0,0,50410.5,62.69,16998.75,30.27,501258,1670.86,0.058,0.11,1.817,1.817,"N/A",33,33,0,0,0,0,0,0,109,109,0,0,0,0,38,38,0,39,39,0,34.86,34.86,"N/A",453.24,1.53,453.24,1.53,"N/A",2890.47,9.7,2890.47,9.7,"N/A",1549.62,5.18,1549.62,5.18,"N/A",1.865,1.865,"N/A",12114,39.15,12114,39.15,"N/A",3774.3,12.89,3774.3,12.89,"N/A",21,21,0,41,41,0,19,19,0,0,0,0,34,58,250,0.09,57,45,16,1.2,"close","All parameters are changed randomly"
47133.4,157.11,47133.4,157.11,0,0,132240.4,440.8,132240.4,440.8,0,0,85107,283.69,85107,283.69,0,0,47926.7,61.5,19895.1,37.87,448318.8,1494.4,0.051,0.092,1.554,1.554,"N/A",36,36,0,-223.4,-0.29,0,0,0,140,140,0,1,1,0,43,43,0,57,57,0,30.71,30.71,"N/A",336.67,1.12,336.67,1.12,"N/A",3075.36,10.22,3075.36,10.22,"N/A",1493.11,4.96,1493.11,4.96,"N/A",2.06,2.06,"N/A",10801.4,34.53,10801.4,34.53,"N/A",5898.55,19.93,5898.55,19.93,"N/A",19,19,0,39,39,0,18,18,0,0,0,0,10,58,160,0.08,57,30,12,1.4,"close","All parameters are changed randomly"
168036.2,560.12,168036.2,560.12,0,0,230462.35,768.21,230462.35,768.21,0,0,62426.15,208.09,62426.15,208.09,0,0,169983.1,85,15815.5,16.24,448318.8,1494.4,0.083,0.599,3.692,3.692,"N/A",35,35,0,53,0.03,0,0,0,56,56,0,1,1,0,25,25,0,31,31,0,44.64,44.64,"N/A",3000.65,10.29,3000.65,10.29,"N/A",9218.49,31.31,9218.49,31.31,"N/A",2013.75,6.66,2013.75,6.66,"N/A",4.578,4.578,"N/A",81493.5,286.66,81493.5,286.66,"N/A",6832.35,22.97,6832.35,22.97,"N/A",95,95,0,172,172,0,33,33,0,0,0,0,10,74,100,0.06,134,35,7,2.8,"close","All parameters are changed randomly"
79235.3,264.12,79235.3,264.12,0,0,165534.45,551.78,165534.45,551.78,0,0,86299.15,287.66,86299.15,287.66,0,0,81404.8,73.07,20351.65,38.99,501258,1670.86,0.078,0.181,1.918,1.918,"N/A",36,36,0,1080.8,0.99,0,0,0,107,107,0,1,1,0,49,49,0,56,56,0,45.79,45.79,"N/A",740.52,2.47,740.52,2.47,"N/A",3378.25,11.23,3378.25,11.23,"N/A",1541.06,5.1,1541.06,5.1,"N/A",2.192,2.192,"N/A",19583.8,63.29,19583.8,63.29,"N/A",6952.1,22.68,6952.1,22.68,"N/A",33,33,0,43,43,0,25,25,0,0,0,0,30,58,130,0.05,35,60,14,1.7,"close","All parameters are changed randomly"
71306.8,237.69,71306.8,237.69,0,0,145799.85,486,145799.85,486,0,0,74493.05,248.31,74493.05,248.31,0,0,72312.6,70.68,16854.85,24.93,537041.6,1790.14,0.073,0.158,1.957,1.957,"N/A",35,35,0,693.5,0.68,0,0,0,126,126,0,1,1,0,59,59,0,53,53,0,46.83,46.83,"N/A",565.93,1.94,565.93,1.94,"N/A",2471.18,8.35,2471.18,8.35,"N/A",1405.53,4.68,1405.53,4.68,"N/A",1.758,1.758,"N/A",16815,62.2,16815,62.2,"N/A",3699.15,12.38,3699.15,12.38,"N/A",21,21,0,27,27,0,20,20,0,0,0,0,30,98,160,0.07,134,55,14,0.6,"close","All parameters are changed randomly"
101668,338.89,101668,338.89,0,0,159737.4,532.46,159737.4,532.46,0,0,58069.4,193.56,58069.4,193.56,0,0,105238,78.72,11145.5,26.87,501258,1670.86,0.083,0.252,2.751,2.751,"N/A",35,35,0,82.2,0.06,0,0,0,78,78,0,1,1,0,28,28,0,48,48,0,35.9,35.9,"N/A",1303.44,4.48,1303.44,4.48,"N/A",5704.91,19.37,5704.91,19.37,"N/A",1209.78,4.02,1209.78,4.02,"N/A",4.716,4.716,"N/A",27270,100.88,27270,100.88,"N/A",5398.4,18.18,5398.4,18.18,"N/A",54,54,0,94,94,0,34,34,0,0,0,0,26,90,220,0.03,68,15,9,2.2,"close","All parameters are changed randomly"
94855.1,316.18,94855.1,316.18,0,0,143216.15,477.39,143216.15,477.39,0,0,48361.05,161.2,48361.05,161.2,0,0,100808.15,78.28,15916.2,36.12,484373.95,1614.58,0.074,0.229,2.961,2.961,"N/A",36,36,0,755.2,0.6,0,0,0,51,51,0,1,1,0,16,16,0,35,35,0,31.37,31.37,"N/A",1859.9,6.19,1859.9,6.19,"N/A",8951.01,29.71,8951.01,29.71,"N/A",1381.74,4.57,1381.74,4.57,"N/A",6.478,6.478,"N/A",27259.6,88.1,27259.6,88.1,"N/A",6841.9,22.32,6841.9,22.32,"N/A",79,79,0,178,178,0,33,33,0,0,0,0,50,74,370,0.03,112,60,6,2.4,"close","All parameters are changed randomly"
217720.1,725.73,217720.1,725.73,0,0,249330.65,831.1,249330.65,831.1,0,0,31610.55,105.37,31610.55,105.37,0,0,228910.2,90.53,11283.15,26.88,501258,1670.86,0.053,2.749,7.888,7.888,"N/A",35,35,0,1209.5,0.49,0,0,0,34,34,0,1,1,0,9,9,0,25,25,0,26.47,26.47,"N/A",6403.53,21.46,6403.53,21.46,"N/A",27703.41,92.63,27703.41,92.63,"N/A",1264.42,4.17,1264.42,4.17,"N/A",21.91,21.91,"N/A",160798.75,543.92,160798.75,543.92,"N/A",3928.8,13.07,3928.8,13.07,"N/A",169,169,0,479,479,0,58,58,0,0,0,0,26,66,220,0.04,35,45,5,3.7,"close","All parameters are changed randomly"
73164.75,243.88,73164.75,243.88,0,0,146582.65,488.61,146582.65,488.61,0,0,73417.9,244.73,73417.9,244.73,0,0,74215.05,71.21,14862.1,22.31,501258,1670.86,0.078,0.17,1.997,1.997,"N/A",35,35,0,0,0,0,0,0,124,124,0,0,0,0,56,56,0,55,55,0,45.16,45.16,"N/A",590.04,1.98,590.04,1.98,"N/A",2617.55,8.71,2617.55,8.71,"N/A",1334.87,4.4,1334.87,4.4,"N/A",1.961,1.961,"N/A",17626.4,59,17626.4,59,"N/A",3406.5,9.76,3406.5,9.76,"N/A",22,22,0,33,33,0,16,16,0,0,0,0,34,66,220,0.07,140,45,5,0.8,"close","All parameters are changed randomly"
159489.65,531.63,159489.65,531.63,0,0,180618.8,602.06,180618.8,602.06,0,0,21129.15,70.43,21129.15,70.43,0,0,167908.2,86.97,7784.7,25.95,501258,1670.86,0.075,0.776,8.548,8.548,"N/A",35,35,0,1209.5,0.64,0,0,0,36,36,0,1,1,0,13,13,0,23,23,0,36.11,36.11,"N/A",4430.27,14.84,4430.27,14.84,"N/A",13893.75,46.45,13893.75,46.45,"N/A",918.66,3.03,918.66,3.03,"N/A",15.124,15.124,"N/A",64758.65,221.59,64758.65,221.59,"N/A",3079.35,10.19,3079.35,10.19,"N/A",146,146,0,282,282,0,68,68,0,0,0,0,38,66,400,0.02,35,40,7,3.8,"close","All parameters are changed randomly"
43986.55,146.62,43986.55,146.62,0,0,111169.15,370.56,111169.15,370.56,0,0,67182.6,223.94,67182.6,223.94,0,0,48463.35,64.23,12948.5,31.43,501258,1670.86,0.049,0.093,1.655,1.655,"N/A",35,35,0,0,0,0,0,0,112,112,0,0,0,0,32,32,0,53,53,0,28.57,28.57,"N/A",392.74,1.29,392.74,1.29,"N/A",3474.04,11.52,3474.04,11.52,"N/A",1267.6,4.24,1267.6,4.24,"N/A",2.741,2.741,"N/A",12114,39.15,12114,39.15,"N/A",7410.4,24.95,7410.4,24.95,"N/A",22,22,0,49,49,0,16,16,0,0,0,0,38,66,130,0.05,57,15,16,2.1,"close","All parameters are changed randomly"
114553.05,381.84,114553.05,381.84,0,0,144119.6,480.4,144119.6,480.4,0,0,29566.55,98.56,29566.55,98.56,0,0,121917.35,83.18,7267.05,23.37,501258,1670.86,0.088,0.463,4.874,4.874,"N/A",35,35,0,-130.4,-0.09,0,0,0,49,49,0,1,1,0,16,16,0,31,31,0,32.65,32.65,"N/A",2337.82,7.7,2337.82,7.7,"N/A",9007.48,29.72,9007.48,29.72,"N/A",953.76,3.17,953.76,3.17,"N/A",9.444,9.444,"N/A",24022.2,77.64,24022.2,77.64,"N/A",4419,15.33,4419,15.33,"N/A",99,99,0,157,157,0,76,76,0,0,0,0,30,82,400,0.02,68,25,16,3.7,"close","All parameters are changed randomly"
30357.5,101.19,30357.5,101.19,0,0,88658.4,295.53,88658.4,295.53,0,0,58300.9,194.34,58300.9,194.34,0,0,38760.45,62.21,23300.65,51.78,501258,1670.86,0.032,0.076,1.521,1.521,"N/A",35,35,0,82.2,0.14,0,0,0,116,116,0,1,1,0,28,28,0,64,64,0,24.14,24.14,"N/A",261.7,0.85,261.7,0.85,"N/A",3166.37,10.6,3166.37,10.6,"N/A",910.95,3.09,910.95,3.09,"N/A",3.476,3.476,"N/A",16815,62.2,16815,62.2,"N/A",6024.8,24.85,6024.8,24.85,"N/A",18,18,0,39,39,0,15,15,0,0,0,0,26,82,400,0.01,57,50,12,3,"close","All parameters are changed randomly"
74739.15,249.13,74739.15,249.13,0,0,151071.1,503.57,151071.1,503.57,0,0,76331.95,254.44,76331.95,254.44,0,0,81845.35,73.18,14207.35,22.13,501258,1670.86,0.087,0.23,1.979,1.979,"N/A",36,36,0,4744.7,4.53,0,0,0,109,109,0,1,1,0,42,42,0,66,66,0,38.53,38.53,"N/A",685.68,2.3,685.68,2.3,"N/A",3596.93,11.99,3596.93,11.99,"N/A",1156.54,3.83,1156.54,3.83,"N/A",3.11,3.11,"N/A",19583.8,63.29,19583.8,63.29,"N/A",6227.75,21.6,6227.75,21.6,"N/A",33,33,0,49,49,0,24,24,0,0,0,0,18,58,130,0.03,101,25,14,1.9,"close","All parameters are changed randomly"
35746.8,119.16,35746.8,119.16,0,0,98724.15,329.08,98724.15,329.08,0,0,62977.35,209.92,62977.35,209.92,0,0,42698.55,59.08,13124,27.75,501258,1670.86,0.04,0.081,1.568,1.568,"N/A",35,35,0,0,0,0,0,0,123,123,0,0,0,0,30,30,0,63,63,0,24.39,24.39,"N/A",290.62,0.98,290.62,0.98,"N/A",3290.81,10.96,3290.81,10.96,"N/A",999.64,3.3,999.64,3.3,"N/A",3.292,3.292,"N/A",12114,39.15,12114,39.15,"N/A",4419.4,14.74,4419.4,14.74,"N/A",19,19,0,48,48,0,14,14,0,0,0,0,34,66,100,0.03,57,45,15,2.8,"close","All parameters are changed randomly"
25385.65,84.62,25385.65,84.62,0,0,90119.15,300.4,90119.15,300.4,0,0,64733.5,215.78,64733.5,215.78,0,0,27832.25,48.13,17821.65,33.18,501258,1670.86,0.026,0.044,1.392,1.392,"N/A",35,35,0,-652.6,-1.18,0,0,0,90,90,0,1,1,0,26,26,0,46,46,0,28.89,28.89,"N/A",282.06,0.94,282.06,0.94,"N/A",3466.12,11.47,3466.12,11.47,"N/A",1407.25,4.64,1407.25,4.64,"N/A",2.463,2.463,"N/A",12114,39.15,12114,39.15,"N/A",12406.45,40.69,12406.45,40.69,"N/A",22,22,0,40,40,0,19,19,0,0,0,0,42,100,100,0.02,46,15,8,3.6,"close","All parameters are changed randomly"
65434.45,218.11,65434.45,218.11,0,0,149721.15,499.07,149721.15,499.07,0,0,84286.7,280.96,84286.7,280.96,0,0,77564.65,79.02,21850.05,51.95,501258,1670.86,0.056,0.142,1.776,1.776,"N/A",34,34,0,-825.9,-0.87,0,0,0,102,102,0,1,1,0,50,50,0,44,44,0,49.02,49.02,"N/A",641.51,2.21,641.51,2.21,"N/A",2994.42,10.12,2994.42,10.12,"N/A",1915.61,6.37,1915.61,6.37,"N/A",1.563,1.563,"N/A",24788.4,91.7,24788.4,91.7,"N/A",6952.1,22.68,6952.1,22.68,"N/A",34,34,0,42,42,0,32,32,0,0,0,0,26,50,190,0.08,68,15,10,1.4,"close","All parameters are changed randomly"
95101.55,317.01,95101.55,317.01,0,0,174401.35,581.34,174401.35,581.34,0,0,79299.8,264.33,79299.8,264.33,0,0,95841.95,76.16,17062.55,33.73,501258,1670.86,0.084,0.233,2.199,2.199,"N/A",37,37,0,82.2,0.07,0,0,0,170,170,0,1,1,0,60,60,0,102,102,0,35.29,35.29,"N/A",559.42,1.89,559.42,1.89,"N/A",2906.69,9.74,2906.69,9.74,"N/A",777.45,2.57,777.45,2.57,"N/A",3.739,3.739,"N/A",24788.4,91.7,24788.4,91.7,"N/A",6952.1,22.68,6952.1,22.68,"N/A",19,19,0,31,31,0,13,13,0,0,0,0,22,82,190,0.02,79,40,7,1.2,"close","All parameters are changed randomly"
118518.25,395.06,118518.25,395.06,0,0,150976.15,503.25,150976.15,503.25,0,0,32457.9,108.19,32457.9,108.19,0,0,125845.85,82.65,6010.45,19.16,501258,1670.86,0.074,0.506,4.651,4.651,"N/A",35,35,0,346,0.23,0,0,0,56,56,0,1,1,0,19,19,0,36,36,0,33.93,33.93,"N/A",2116.4,7.03,2116.4,7.03,"N/A",7946.11,26.24,7946.11,26.24,"N/A",901.61,2.91,901.61,2.91,"N/A",8.813,8.813,"N/A",35163.3,120.32,35163.3,120.32,"N/A",3147,10.44,3147,10.44,"N/A",80,80,0,171,171,0,34,34,0,0,0,0,38,50,130,0.02,134,30,9,3.9,"close","All parameters are changed randomly"
44771.7,149.24,44771.7,149.24,0,0,110711.85,369.04,110711.85,369.04,0,0,65940.15,219.8,65940.15,219.8,0,0,45880.75,60.58,15436.4,34.08,501258,1670.86,0.05,0.094,1.679,1.679,"N/A",35,35,0,346,0.46,0,0,0,134,134,0,1,1,0,46,46,0,50,50,0,34.33,34.33,"N/A",334.12,1.13,334.12,1.13,"N/A",2406.78,8.04,2406.78,8.04,"N/A",1318.8,4.37,1318.8,4.37,"N/A",1.825,1.825,"N/A",11724.4,37.42,11724.4,37.42,"N/A",2794.8,8.6,2794.8,8.6,"N/A",15,15,0,26,26,0,16,16,0,0,0,0,34,74,250,0.07,57,35,9,0.7,"close","All parameters are changed randomly"
178154.4,593.85,178154.4,593.85,0,0,211598.7,705.33,211598.7,705.33,0,0,33444.3,111.48,33444.3,111.48,0,0,191354.05,88.56,9616.1,25.15,501258,1670.86,0.077,0.835,6.327,6.327,"N/A",35,35,0,5557.2,2.67,0,0,0,37,37,0,1,1,0,15,15,0,22,22,0,40.54,40.54,"N/A",4814.98,15.73,4814.98,15.73,"N/A",14106.58,46.02,14106.58,46.02,"N/A",1520.2,4.93,1520.2,4.93,"N/A",9.279,9.279,"N/A",79756,259.45,79756,259.45,"N/A",4419,15.33,4419,15.33,"N/A",131,131,0,255,255,0,46,46,0,0,0,0,34,58,190,0.04,134,30,13,3.6,"close","All parameters are changed randomly"
